Kmeans Type, data clusters, k clusters, Points Used 20/80, Points Used Post 20/80, 20/80 Test Correct, Post 20/80 Correct, 20/80 Train Adjusted Rand Score, 20/80 Train Calinski Score, 20/80 Test Adjusted Rand Score, 20/80 Test Calinski Score
soft,3,5,375,500,0,0,0.419144877,607.552803,0.435616492,607.552803
hard,3,5,375,500,0,0,0.424945316,620.4943582,0.445851144,620.4943582
soft,3,5,375,500,0,0,0.418654344,616.3063781,0.424735324,616.3063781
hard,3,2,400,500,0,0,0.987497782,1209.711961,1,1209.711961
soft,3,2,400,500,0,0,0.987497782,1209.711961,1,1209.711961
hard,3,2,400,500,0,0,1,1356.323999,0.949996475,1356.323999
soft,3,2,400,500,0,0,1,1356.323999,0.949996475,1356.323999
hard,3,2,400,500,0,0,0.987499954,1255.554855,1,1255.554855
soft,3,2,400,500,0,0,0.987499954,1255.554855,1,1255.554855
hard,3,2,400,500,0,0,0.987499984,1225.043366,1,1225.043366
soft,3,2,400,500,0,0,0.987499984,1225.043366,1,1225.043366
hard,3,2,400,500,0,0,0.987499974,1241.482977,1,1241.482977
soft,3,2,400,500,0,0,0.987499974,1241.482977,1,1241.482977
hard,3,3,400,500,0.581196581,0.613458529,0.663835682,793.3528228,0.856282666,793.3528228
soft,3,3,400,500,0.9,0.788,0.658451812,789.5036799,0.883893266,789.5036799
hard,3,3,400,500,0.712643678,0.731977819,0.711288408,887.3663595,0.714610154,887.3663595
soft,3,3,400,500,0.712643678,0.734848485,0.70799694,884.1965107,0.714610154,884.1965107
hard,3,3,400,500,0.7875,0.786,0.719147542,824.1315009,0.688925701,824.1315009
soft,3,3,400,500,0.589285714,0.608346709,0.759974484,786.0106339,0.823084158,786.0106339
hard,3,3,400,500,0.720930233,0.735074627,0.712198746,772.1416531,0.705959432,772.1416531
soft,3,3,400,500,0.7875,0.748,0.76348602,761.4270075,0.762580994,761.4270075
hard,3,3,400,500,0.7875,0.788,0.715422327,805.9703961,0.699018111,805.9703961
soft,3,3,400,500,0.75862069,0.736030829,0.764275392,771.8603778,0.814031695,771.8603778
hard,3,4,400,500,0,0,0.49896586,685.9570433,0.519736228,685.9570433
soft,3,4,400,500,0,0,0.48430755,680.3528737,0.511191144,680.3528737
hard,3,4,400,500,0,0,0.513958994,753.0156029,0.50970079,753.0156029
soft,3,4,400,500,0,0,0.618892651,707.8078252,0.624984337,707.8078252
hard,3,4,400,500,0,0,0.49396363,710.6703787,0.509988073,710.6703787
soft,3,4,400,500,0,0,0.494587298,700.9570425,0.509988073,700.9570425
hard,3,4,400,500,0,0,0.505955433,660.9060225,0.467575378,660.9060225
soft,3,4,400,500,0,0,0.504781749,662.1214621,0.467575378,662.1214621
hard,3,4,400,500,0,0,0.489109643,707.3351235,0.509618019,707.3351235
soft,3,4,400,500,0,0,0.489031274,698.1619616,0.513403794,698.1619616
hard,3,5,400,500,0,0,0.386400148,635.2481598,0.466119532,635.2481598
soft,3,5,400,500,0,0,0.434235917,566.5942717,0.456395332,566.5942717
hard,3,5,400,500,0,0,0.397545303,704.8853435,0.403836182,704.8853435
soft,3,5,400,500,0,0,0.428461075,684.2698293,0.40774394,684.2698293
hard,3,5,400,500,0,0,0.421721812,658.7798608,0.454868526,658.7798608
soft,3,5,400,500,0,0,0.40264485,601.9653039,0.384180638,601.9653039
hard,3,5,400,500,0,0,0.397752812,612.0092136,0.389873759,612.0092136
soft,3,5,400,500,0,0,0.423335924,608.0828173,0.412246255,608.0828173
hard,3,5,400,500,0,0,0.417461868,643.3939349,0.437705557,643.3939349
soft,3,5,400,500,0,0,0.4182429,639.3508044,0.4326603,639.3508044
hard,3,2,425,500,0,0,1,1383.211273,0.952935283,1383.211273
soft,3,2,425,500,0,0,1,1383.211273,0.952935283,1383.211273
hard,3,2,425,500,0,0,1,1376.994264,0.952939183,1376.994264
soft,3,2,425,500,0,0,1,1376.994264,0.952939183,1376.994264
hard,3,2,425,500,0,0,0.988235235,1363.650284,1,1363.650284
soft,3,2,425,500,0,0,0.988235235,1363.650284,1,1363.650284
hard,3,2,425,500,0,0,0.988235269,1338.746902,1,1338.746902
soft,3,2,425,500,0,0,0.988235269,1338.746902,1,1338.746902
hard,3,2,425,500,0,0,0.988235269,1369.669527,1,1369.669527
soft,3,2,425,500,0,0,0.988235269,1369.669527,1,1369.669527
hard,3,3,425,500,0.609090909,0.616481775,0.700838653,881.0143815,0.757258448,881.0143815
soft,3,3,425,500,0.614678899,0.624803768,0.710209446,878.6047212,0.728007193,878.6047212
hard,3,3,425,500,0.618644068,0.613458529,0.701165318,867.5444292,0.811453146,867.5444292
soft,3,3,425,500,0.718446602,0.719489982,0.688954633,858.3047002,0.821007068,858.3047002
hard,3,3,425,500,0.729411765,0.754,0.725717799,866.1315449,0.668952549,866.1315449
soft,3,3,425,500,0.589285714,0.599041534,0.737640174,851.5571298,0.786880672,851.5571298
hard,3,3,425,500,0.730337079,0.731707317,0.720189897,850.3640513,0.730289882,850.3640513
soft,3,3,425,500,0.735632184,0.77,0.70421843,841.7546552,0.728599324,841.7546552
hard,3,3,425,500,0.619047619,0.614173228,0.729425709,889.953022,0.699918777,889.953022
soft,3,3,425,500,0.747126437,0.738461538,0.759916542,848.1224193,0.730351167,848.1224193
hard,3,4,425,500,0,0,0.501267249,764.9816772,0.513126492,764.9816772
soft,3,4,425,500,0,0,0.495262624,761.865527,0.502923977,761.865527
hard,3,4,425,500,0,0,0.501819114,748.8441348,0.503344063,748.8441348
soft,3,4,425,500,0,0,0.50057132,746.0990949,0.512380367,746.0990949
hard,3,4,425,500,0,0,0.49671866,749.3208728,0.472039722,749.3208728
soft,3,4,425,500,0,0,0.497379488,749.9030759,0.477665196,749.9030759
hard,3,4,425,500,0,0,0.498595442,738.2120222,0.512838117,738.2120222
soft,3,4,425,500,0,0,0.494947073,736.1521092,0.504345653,736.1521092
hard,3,4,425,500,0,0,0.501514045,764.4608497,0.474446481,764.4608497
soft,3,4,425,500,0,0,0.502379616,753.0252162,0.480670742,753.0252162
hard,3,5,425,500,0,0,0.411127124,697.3232487,0.442225392,697.3232487
soft,3,5,425,500,0,0,0.404358961,692.8082207,0.45925238,692.8082207
hard,3,5,425,500,0,0,0.402978115,707.932528,0.421939372,707.932528
soft,3,5,425,500,0,0,0.429280189,676.3563878,0.475567661,676.3563878
hard,3,5,425,500,0,0,0.409596005,690.7892558,0.398194712,690.7892558
soft,3,5,425,500,0,0,0.416332928,682.8049613,0.420707207,682.8049613
hard,3,5,425,500,0,0,0.403166601,684.5026666,0.417635193,684.5026666
soft,3,5,425,500,0,0,0.40247138,680.2449876,0.408558235,680.2449876
hard,3,5,425,500,0,0,0.423532882,710.8244549,0.422740215,710.8244549
soft,3,5,425,500,0,0,0.418006699,705.7638098,0.41990416,705.7638098
hard,3,2,450,500,0,0,0.988888838,1458.246612,1,1458.246612
soft,3,2,450,500,0,0,0.988888838,1458.246612,1,1458.246612
hard,3,2,450,500,0,0,1,1533.079488,0.955555736,1533.079488
soft,3,2,450,500,0,0,1,1533.079488,0.955555736,1533.079488
hard,3,2,450,500,0,0,0.988888878,1430.044325,1,1430.044325
soft,3,2,450,500,0,0,0.988888878,1430.044325,1,1430.044325
hard,3,2,450,500,0,0,1,1401.9934,0.955552787,1401.9934
soft,3,2,450,500,0,0,1,1401.9934,0.955552787,1401.9934
hard,3,2,450,500,0,0,0.988888878,1414.057807,1,1414.057807
soft,3,2,450,500,0,0,0.988888878,1414.057807,1,1414.057807
hard,3,3,450,500,0.745098039,0.719202899,0.758969082,941.580774,0.818268174,941.580774
soft,3,3,450,500,0.583333333,0.601286174,0.754786297,934.2380857,0.800299177,934.2380857
hard,3,3,450,500,0.777777778,0.742125984,0.763303285,959.339742,0.766853504,959.339742
soft,3,3,450,500,0.709677419,0.732580038,0.717364376,941.6136018,0.659061208,941.6136018
hard,3,3,450,500,0.622807018,0.60446571,0.713832952,928.3066112,0.733655648,928.3066112
soft,3,3,450,500,0.717171717,0.73512476,0.701820989,924.7267455,0.733655648,924.7267455
hard,3,3,450,500,0.755555556,0.746,0.721103808,880.4182994,0.685256339,880.4182994
soft,3,3,450,500,0.777777778,0.782,0.706180101,874.6651783,0.69427775,874.6651783
hard,3,3,450,500,0.766666667,0.786,0.726681731,902.8183895,0.698568513,902.8183895
soft,3,3,450,500,0.766666667,0.772,0.711449654,895.2830254,0.698568513,895.2830254
hard,3,4,450,500,0,0,0.494822906,808.2347774,0.524376726,808.2347774
soft,3,4,450,500,0,0,0.494259069,792.9689934,0.490959614,792.9689934
hard,3,4,450,500,0,0,0.501608099,825.4070677,0.469497755,825.4070677
soft,3,4,450,500,0,0,0.492677466,802.4656966,0.470493898,802.4656966
hard,3,4,450,500,0,0,0.503393278,807.4280053,0.504315042,807.4280053
soft,3,4,450,500,0,0,0.492676226,802.8681563,0.50028287,802.8681563
hard,3,4,450,500,0,0,0.50157211,759.6199803,0.475368801,759.6199803
soft,3,4,450,500,0,0,0.493952387,756.8565106,0.499417279,756.8565106
hard,3,4,450,500,0,0,0.502464702,785.0166825,0.47366466,785.0166825
soft,3,4,450,500,0,0,0.50515709,777.3533046,0.470654162,777.3533046
hard,3,5,450,500,0,0,0.422698796,738.5382757,0.442085878,738.5382757
soft,3,5,450,500,0,0,0.412434098,712.6698349,0.41565665,712.6698349
hard,3,5,450,500,0,0,0.400402143,769.0471943,0.377747225,769.0471943
soft,3,5,450,500,0,0,0.420771956,759.8951247,0.407667287,759.8951247
hard,3,5,450,500,0,0,0.422419617,747.5209001,0.424624222,747.5209001
soft,3,5,450,500,0,0,0.418268058,740.5907708,0.417052567,740.5907708
hard,3,5,450,500,0,0,0.421642389,717.0762454,0.385336957,717.0762454
soft,3,5,450,500,0,0,0.42241728,715.8403813,0.399853982,715.8403813
hard,3,5,450,500,0,0,0.425145351,730.5469571,0.417052567,730.5469571
soft,3,5,450,500,0,0,0.401787259,694.6629897,0.380780148,694.6629897
hard,3,2,475,500,0,0,1,1549.161039,0.957890468,1549.161039
soft,3,2,475,500,0,0,1,1549.161039,0.957890468,1549.161039
hard,3,2,475,500,0,0,0.989473612,1591.806758,1,1591.806758
soft,3,2,475,500,0,0,0.989473612,1591.806758,1,1591.806758
hard,3,2,475,500,0,0,0.989473655,1550.431556,1,1550.431556
soft,3,2,475,500,0,0,0.989473655,1550.431556,1,1550.431556
hard,3,2,475,500,0,0,0.989473629,1515.925775,1,1515.925775
soft,3,2,475,500,0,0,0.989473629,1515.925775,1,1515.925775
hard,3,2,475,500,0,0,0.989473685,1536.309044,1,1536.309044
soft,3,2,475,500,0,0,0.989473685,1536.309044,1,1536.309044
hard,3,3,475,500,0.606557377,0.609567901,0.704491241,992.163441,0.754772643,992.163441
soft,3,3,475,500,0.757894737,0.77,0.705323535,980.704591,0.752070804,980.704591
hard,3,3,475,500,0.565217391,0.611821086,0.755212483,1006.806329,0.863563239,1006.806329
soft,3,3,475,500,0.568345324,0.607431341,0.731438246,1005.86366,0.864447809,1005.86366
hard,3,3,475,500,0.722222222,0.740882917,0.704491241,1022.639162,0.770980459,1022.639162
soft,3,3,475,500,0.611570248,0.613057325,0.75636864,958.3625098,0.745315536,958.3625098
hard,3,3,475,500,0.715789474,0.792,0.741251426,956.0618566,0.624664052,956.0618566
soft,3,3,475,500,0.679245283,0.72962963,0.726187582,952.194151,0.640576414,952.194151
hard,3,3,475,500,0.618644068,0.605345912,0.717910985,973.5850218,0.72346103,973.5850218
soft,3,3,475,500,0.768421053,0.73870334,0.752625705,955.5910169,0.741048459,955.5910169
hard,3,4,475,500,0,0,0.503374872,850.0830414,0.480342804,850.0830414
soft,3,4,475,500,0,0,0.493368717,846.6555554,0.494695224,846.6555554
hard,3,4,475,500,0,0,0.501143148,851.0661184,0.49083624,851.0661184
soft,3,4,475,500,0,0,0.493147044,833.7675057,0.489145396,833.7675057
hard,3,4,475,500,0,0,0.492532477,871.3122469,0.51280204,871.3122469
soft,3,4,475,500,0,0,0.49364646,860.2933916,0.495147978,860.2933916
hard,3,4,475,500,0,0,0.497713898,818.6210281,0.472577525,818.6210281
soft,3,4,475,500,0,0,0.495320813,804.6652479,0.485086624,804.6652479
hard,3,4,475,500,0,0,0.507407353,834.2631361,0.506692194,834.2631361
soft,3,4,475,500,0,0,0.493688888,829.0292401,0.503983575,829.0292401
hard,3,5,475,500,0,0,0.394771049,791.9840829,0.416304105,791.9840829
soft,3,5,475,500,0,0,0.396322624,785.4279188,0.413129502,785.4279188
hard,3,5,475,500,0,0,0.408308291,798.9524272,0.424825575,798.9524272
soft,3,5,475,500,0,0,0.408248662,778.1696103,0.43354322,778.1696103
hard,3,5,475,500,0,0,0.420983276,806.0351027,0.419931966,806.0351027
soft,3,5,475,500,0,0,0.399309774,768.4483052,0.410861798,768.4483052
hard,3,5,475,500,0,0,0.419537995,759.9767527,0.438687961,759.9767527
soft,3,5,475,500,0,0,0.41480457,750.4869884,0.385402681,750.4869884
hard,3,5,475,500,0,0,0.427152693,771.3356268,0.422219669,771.3356268
soft,3,5,475,500,0,0,0.419155064,768.2101525,0.41278449,768.2101525
hard,3,2,500,500,0,0,0.989999996,1641.607284,1,1641.607284
soft,3,2,500,500,0,0,0.989999996,1641.607284,1,1641.607284
hard,3,2,500,500,0,0,1,1663.716189,0.96,1663.716189
soft,3,2,500,500,0,0,1,1663.716189,0.96,1663.716189
hard,3,2,500,500,0,0,0.989999994,1558.167396,1,1558.167396
soft,3,2,500,500,0,0,0.989999994,1558.167396,1,1558.167396
hard,3,2,500,500,0,0,1,1700.456885,0.959996082,1700.456885
soft,3,2,500,500,0,0,1,1700.456885,0.959996082,1700.456885
hard,3,2,500,500,0,0,0.99,1729.32153,1,1729.32153
soft,3,2,500,500,0,0,0.99,1729.32153,1,1729.32153
hard,3,3,500,500,0.740384615,0.740037951,0.721066794,1055.909316,0.748427647,1055.909316
soft,3,3,500,500,0.732673267,0.784,0.705826636,1051.550307,0.716796739,1051.550307
hard,3,3,500,500,0.77,0.788,0.733576397,1050.558352,0.693744698,1050.558352
soft,3,3,500,500,0.85,0.776,0.732778562,1036.053615,0.802583771,1036.053615
hard,3,3,500,500,0.81,0.784,0.714873588,1001.962474,0.784742393,1001.962474
soft,3,3,500,500,0.615942029,0.612403101,0.687091079,986.8106812,0.805809024,986.8106812
hard,3,3,500,500,0.730769231,0.733208955,0.71404126,1066.521629,0.710324599,1066.521629
soft,3,3,500,500,0.78,0.756,0.756314067,1052.646463,0.7091446,1052.646463
hard,3,3,500,500,0.740384615,0.737335835,0.724887218,1101.782879,0.730226292,1101.782879
soft,3,3,500,500,0.612403101,0.604100946,0.713884712,1093.448319,0.736719751,1093.448319
hard,3,4,500,500,0,0,0.501337065,918.4582625,0.50863448,918.4582625
soft,3,4,500,500,0,0,0.494240073,912.0572616,0.494348834,912.0572616
hard,3,4,500,500,0,0,0.503626403,896.2638729,0.513345698,896.2638729
soft,3,4,500,500,0,0,0.498572484,888.6184512,0.488399053,888.6184512
hard,3,4,500,500,0,0,0.504303404,879.0408186,0.522187394,879.0408186
soft,3,4,500,500,0,0,0.494038584,869.5405818,0.496527474,869.5405818
hard,3,4,500,500,0,0,0.496690521,913.1060987,0.475777456,913.1060987
soft,3,4,500,500,0,0,0.495135456,898.0022327,0.494864232,898.0022327
hard,3,4,500,500,0,0,0.501578947,944.9346339,0.495767677,944.9346339
soft,3,4,500,500,0,0,0.498746867,931.6767,0.475785712,931.6767
hard,3,5,500,500,0,0,0.422198423,833.1459282,0.414682214,833.1459282
soft,3,5,500,500,0,0,0.409409332,812.0819737,0.402069348,812.0819737
hard,3,5,500,500,0,0,0.408488733,823.1307495,0.387887233,823.1307495
soft,3,5,500,500,0,0,0.419128214,819.6977158,0.415226413,819.6977158
hard,3,5,500,500,0,0,0.425824649,805.6625063,0.402158336,805.6625063
soft,3,5,500,500,0,0,0.421094029,797.0163812,0.395236326,797.0163812
hard,3,5,500,500,0,0,0.400786121,837.3252456,0.411597528,837.3252456
soft,3,5,500,500,0,0,0.416536061,810.3397874,0.398123769,810.3397874
hard,3,5,500,500,0,0,0.421403509,859.9917302,0.421363736,859.9917302
soft,3,5,500,500,0,0,0.415037594,851.5265121,0.423815432,851.5265121
hard,4,2,25,500,0,0,1,103.1869819,1,103.1869819
soft,4,2,25,500,0,0,1,103.1869819,1,103.1869819
hard,4,2,25,500,0,0,1,99.55993713,1,99.55993713
soft,4,2,25,500,0,0,1,99.55993713,1,99.55993713
hard,4,2,25,500,0,0,1,84.12315312,1,84.12315312
soft,4,2,25,500,0,0,1,84.12315312,1,84.12315312
hard,4,2,25,500,0,0,1,79.20110122,1,79.20110122
soft,4,2,25,500,0,0,1,79.20110122,1,79.20110122
hard,4,2,25,500,0,0,1,80.31048843,1,80.31048843
soft,4,2,25,500,0,0,1,80.31048843,1,80.31048843
hard,4,3,25,500,0,0,0.701022817,72.78562908,0.782608696,72.78562908
soft,4,3,25,500,0,0,0.851446443,65.1072197,1,65.1072197
hard,4,3,25,500,0,0,0.798121016,81.24465529,1,81.24465529
soft,4,3,25,500,0,0,0.798121016,81.24465529,1,81.24465529
hard,4,3,25,500,0,0,0.798121016,58.7668939,1,58.7668939
soft,4,3,25,500,0,0,0.808660624,53.59334409,1,53.59334409
hard,4,3,25,500,0,0,0.797532249,54.77582624,1,54.77582624
soft,4,3,25,500,0,0,0.743243243,51.75387806,0.545454545,51.75387806
hard,4,3,25,500,0,0,0.798121016,60.0113393,1,60.0113393
soft,4,3,25,500,0,0,0.798121016,60.0113393,1,60.0113393
hard,4,4,25,500,0.666666667,0.566225166,0.548693587,69.24150326,0.782608696,69.24150326
soft,4,4,25,500,0.666666667,0.546296296,0.548693587,69.24150326,0.782608696,69.24150326
hard,4,4,25,500,1,0.908141962,0.701291409,67.93067613,1,67.93067613
soft,4,4,25,500,0.5,0.489711934,0.679379008,59.50307325,0.545454545,59.50307325
hard,4,4,25,500,1,0.518032787,0.482817285,51.01754797,0.545454545,51.01754797
soft,4,4,25,500,1,0.532258065,0.482817285,51.01754797,0.545454545,51.01754797
hard,4,4,25,500,1,0.67462039,0.479452055,43.99332417,0.545454545,43.99332417
soft,4,4,25,500,0.6,0.574774775,0.468303826,45.53929604,0.285714286,45.53929604
hard,4,4,25,500,0.454545455,0.426914153,0.527202805,51.06800247,1,51.06800247
soft,4,4,25,500,0.666666667,0.522727273,0.744193874,42.14623125,0.782608696,42.14623125
hard,4,5,25,500,0,0,0.416581372,60.01501862,0.285714286,60.01501862
soft,4,5,25,500,0,0,0.482817285,68.75868964,0.545454545,68.75868964
hard,4,5,25,500,0,0,0.483286119,64.72550663,0.782608696,64.72550663
soft,4,5,25,500,0,0,0.450243958,60.36565283,0,60.36565283
hard,4,5,25,500,0,0,0.438700148,45.86986263,0.545454545,45.86986263
soft,4,5,25,500,0,0,0.438700148,45.86986263,0.285714286,45.86986263
hard,4,5,25,500,0,0,0.412371134,47.09428858,0.545454545,47.09428858
soft,4,5,25,500,0,0,0.423583286,38.29977815,0.285714286,38.29977815
hard,4,5,25,500,0,0,0.394973274,49.01313822,1,49.01313822
soft,4,5,25,500,0,0,0.394973274,49.01313822,1,49.01313822
hard,4,2,50,500,0,0,0.899964484,132.8973548,1,132.8973548
soft,4,2,50,500,0,0,0.899964484,132.8973548,1,132.8973548
hard,4,2,50,500,0,0,0.899964484,123.499466,1,123.499466
soft,4,2,50,500,0,0,0.899964484,123.499466,1,123.499466
hard,4,2,50,500,0,0,0.899940793,119.6170907,1,119.6170907
soft,4,2,50,500,0,0,0.899940793,119.6170907,1,119.6170907
hard,4,2,50,500,0,0,0.899964484,114.4519177,1,114.4519177
soft,4,2,50,500,0,0,0.899964484,114.4519177,1,114.4519177
hard,4,2,50,500,0,0,0.899996055,144.6945225,1,144.6945225
soft,4,2,50,500,0,0,0.899996055,144.6945225,1,144.6945225
hard,4,3,50,500,0,0,0.705759724,104.0042213,1,104.0042213
soft,4,3,50,500,0,0,0.651245976,102.8798599,1,102.8798599
hard,4,3,50,500,0,0,0.643559635,95.920359,0.816326531,95.920359
soft,4,3,50,500,0,0,0.640912523,95.43984881,1,95.43984881
hard,4,3,50,500,0,0,0.666666667,93.2122027,0.634146341,93.2122027
soft,4,3,50,500,0,0,0.671791134,91.10850281,0.634146341,91.10850281
hard,4,3,50,500,0,0,0.643474632,88.97736439,0.721649485,88.97736439
soft,4,3,50,500,0,0,0.664222845,88.68584038,0.721649485,88.68584038
hard,4,3,50,500,0,0,0.615933696,111.0993111,0.819277108,111.0993111
soft,4,3,50,500,0,0,0.719727837,86.76967392,0.634146341,86.76967392
hard,4,4,50,500,1,0.814229249,0.598813364,90.26871173,1,90.26871173
soft,4,4,50,500,0.473684211,0.497645212,0.497118702,81.89701778,0.816326531,81.89701778
hard,4,4,50,500,0.818181818,0.709497207,0.570110958,79.27699111,0.816326531,79.27699111
soft,4,4,50,500,0.818181818,0.593023256,0.497239001,77.5145563,0.816326531,77.5145563
hard,4,4,50,500,0.529411765,0.478453039,0.596230422,73.06460809,0.773413897,73.06460809
soft,4,4,50,500,0.6,0.603271984,0.430713857,75.64081985,0.444444444,75.64081985
hard,4,4,50,500,0.636363636,0.501597444,0.434094131,72.99350219,0.526315789,72.99350219
soft,4,4,50,500,0.636363636,0.485617597,0.497118702,70.52261829,0.526315789,70.52261829
hard,4,4,50,500,0.6,0.517123288,0.4339285,96.60778688,0.444444444,96.60778688
soft,4,4,50,500,0.8,0.744136461,0.519742592,92.69641497,0.773413897,92.69641497
hard,4,5,50,500,0,0,0.496757458,87.15651667,0.816326531,87.15651667
soft,4,5,50,500,0,0,0.344262295,74.14452329,0.526315789,74.14452329
hard,4,5,50,500,0,0,0.396812064,73.64375794,0.721649485,73.64375794
soft,4,5,50,500,0,0,0.352185399,64.91937063,0.425531915,64.91937063
hard,4,5,50,500,0,0,0.408893637,69.16950805,0.444444444,69.16950805
soft,4,5,50,500,0,0,0.3773963,69.17858216,0.39628483,69.17858216
hard,4,5,50,500,0,0,0.367871293,65.57101976,0.374331551,65.57101976
soft,4,5,50,500,0,0,0.352263177,63.30802114,0.322580645,63.30802114
hard,4,5,50,500,0,0,0.347722205,100.6770487,0.39628483,100.6770487
soft,4,5,50,500,0,0,0.339825547,98.3678857,0.39628483,98.3678857
hard,4,2,75,500,0,0,1,208.064142,0.732142857,208.064142
soft,4,2,75,500,0,0,1,208.064142,0.732142857,208.064142
hard,4,2,75,500,0,0,1,180.8718299,0.733695652,180.8718299
soft,4,2,75,500,0,0,1,180.8718299,0.733695652,180.8718299
hard,4,2,75,500,0,0,0.933315454,211.780442,1,211.780442
soft,4,2,75,500,0,0,0.933315454,211.780442,1,211.780442
hard,4,2,75,500,0,0,0.933320223,181.9006041,1,181.9006041
soft,4,2,75,500,0,0,0.933320223,181.9006041,1,181.9006041
hard,4,2,75,500,0,0,0.933320223,186.7016208,1,186.7016208
soft,4,2,75,500,0,0,0.933320223,186.7016208,1,186.7016208
hard,4,3,75,500,0,0,0.729856598,146.9019867,0.629388817,146.9019867
soft,4,3,75,500,0,0,0.768589787,126.1687224,0.6875,126.1687224
hard,4,3,75,500,0,0,0.694268836,130.2658687,0.679245283,130.2658687
soft,4,3,75,500,0,0,0.698807436,130.2481653,0.679245283,130.2481653
hard,4,3,75,500,0,0,0.720856343,146.1941902,0.614537445,146.1941902
soft,4,3,75,500,0,0,0.728823794,144.6065887,0.614537445,144.6065887
hard,4,3,75,500,0,0,0.740448268,131.7113027,0.533333333,131.7113027
soft,4,3,75,500,0,0,0.740448268,131.7113027,0.533333333,131.7113027
